1.00	0.00000000
2.00	0.00000000
3.00	0.00000000
4.00	0.00000000
5.00	0.24120048
6.00	0.00000000
7.00	0.00000000
8.00	0.02010016
9.00	0.00000000
10.00	0.00000000
11.00	0.00000000
12.00	0.00000000
13.00	0.00000000
14.00	0.00000000
15.00	1.18589743
16.00	2.63309694
17.00	0.30150048
18.00	0.44219775
19.00	0.04020032
20.00	0.00000000
21.00	0.00000000
22.00	0.00000000
23.00	0.00000000
24.00	0.04019984
25.00	0.68340209
26.00	0.06030048
27.00	0.08040016
28.00	0.00000000
29.00	0.00000000
30.00	0.24120048
31.00	0.04019984
32.00	0.02009968
33.00	0.00000000
34.00	0.00000000
35.00	0.00000000
36.00	0.00000000
37.00	0.00000000
38.00	0.00000000
39.00	0.00000000
40.00	0.02010016
41.00	0.00000000
42.00	0.00000000
43.00	0.00000000
44.00	0.00000000
45.00	0.00000000
46.00	0.02010016
47.00	0.02010016
48.00	0.02010016
49.00	0.00000000
50.00	1.92960579
51.00	6.53249148
52.00	0.32160113
53.00	0.00000000
54.00	0.00000000
55.00	2.78335128
56.00	0.47235209
57.00	0.72360434
58.00	0.10049984
59.00	0.46229598
60.00	5.82881865
61.00	0.50249775
62.00	0.00000000
63.00	0.00000000
64.00	0.00000000
65.00	0.00000000
66.00	0.24120048
67.00	0.00000000
68.00	0.00000000
69.00	0.02010016
70.00	0.00000000
71.00	0.00000000
72.00	0.00000000
73.00	0.00000000
74.00	0.00000000
75.00	0.00000000
76.00	1.18589743
77.00	2.63309694
78.00	0.30150048
79.00	0.44219775
80.00	0.04020032
81.00	0.00000000
82.00	0.00000000
83.00	0.00000000
84.00	0.00000000
85.00	0.04019984
86.00	0.68340209
87.00	0.06030048
88.00	0.08040016
89.00	0.00000000
90.00	0.00000000
91.00	0.24120048
92.00	0.04019984
93.00	0.02009968
94.00	0.00000000
95.00	0.00000000
96.00	0.00000000
97.00	0.00000000
98.00	0.00000000
99.00	0.00000000
100.00	0.00000000
101.00	0.02010016
102.00	0.00000000
103.00	0.00000000
104.00	0.00000000
105.00	0.00000000
106.00	0.00000000
107.00	0.02010016
108.00	0.02010016
109.00	0.02010016
110.00	0.00000000
111.00	1.92960579
112.00	6.53249148
113.00	0.32160113
114.00	0.00000000
115.00	0.00000000
116.00	2.78335128
117.00	0.47235209
118.00	0.72360434
119.00	0.10049984
120.00	0.46229598
121.00	5.82881865
122.00	0.50249775
123.00	0.00000000
124.00	0.00000000
125.00	0.00000000
126.00	0.00000000
127.00	0.24120048
128.00	0.00000000
129.00	0.00000000
130.00	0.02010016
131.00	0.00000000
132.00	0.00000000
133.00	0.00000000
134.00	0.00000000
135.00	0.00000000
136.00	0.00000000
137.00	1.18589743
138.00	2.63309694
139.00	0.30150048
140.00	0.44219775
141.00	0.04020032
142.00	0.00000000
143.00	0.00000000
144.00	0.00000000
145.00	0.00000000
146.00	0.04019984
147.00	0.68340209
148.00	0.06030048
149.00	0.08040016
150.00	0.00000000
151.00	0.00000000
152.00	0.24120048
153.00	0.04019984
154.00	0.02009968
155.00	0.00000000
156.00	0.00000000
157.00	0.00000000
158.00	0.00000000
159.00	0.00000000
160.00	0.00000000
161.00	0.00000000
162.00	0.02010016
163.00	0.00000000
164.00	0.00000000
165.00	0.00000000
166.00	0.00000000
167.00	0.00000000
168.00	0.02010016
169.00	0.02010016
170.00	0.02010016
171.00	0.00000000
172.00	1.92960579
173.00	6.53249148
174.00	0.32160113
175.00	0.00000000
176.00	0.00000000
177.00	2.78335128
178.00	0.47235209
179.00	0.72360434
180.00	0.10049984
